,id,host_acceptance_rate,host_is_superhost,neighbourhood,latitude,longitude,room_type,accommodates,bedrooms,beds,amenities,price_in_dollar,minimum_nights,maximum_nights,has_availability,availability_30,number_of_reviews_l30d,review_scores_rating,instant_bookable,price_in_euros,price_per_person,minimum_price,discount_per_5_days_booked,discount_per_10_days_booked,discount_per_30_and_more_days_booked,service_cost,neighborhood,available,five_day_dollar_price
2321,51278872,0.58,False,De Baarsjes - Oud-West,52.36533,4.87505,Private room,2,1,1,15,$350.00,4,1125,True,4,0,5.0,False,,175.0,1400.0,0.08,0.19,0.22,4.99,De Baarsjes - Oud-West,0.273972602739726,350.0
2322,51283980,0.62,False,Bos en Lommer,52.38064,4.84886,Entire home/apt,2,1,1,4,$103.00,4,30,True,0,1,5.0,False,,51.5,412.0,0.06,0.11,0.19,4.99,Bos en Lommer,0.2191780821917808,99.66849315068494
2323,51314809,1.0,True,Westerpark,52.38534,4.87453,Private room,2,1,1,15,$226.00,1,365,True,20,2,4.77,True,,113.0,226.0,0.04,0.11,0.25,4.99,Westerpark,0.0,300.0
2324,51318268,0.53,False,De Baarsjes - Oud-West,52.36189,4.85787,Entire home/apt,2,1,1,12,$150.00,5,1125,True,5,1,5.0,False,,75.0,750.0,0.08,0.2,0.23,4.99,De Baarsjes - Oud-West,0.030136986301369864,150.65753424657535
2325,51380625,0.8,False,De Baarsjes - Oud-West,52.36176,4.85603,Entire home/apt,3,2,1,16,$330.00,15,30,True,1,0,5.0,False,,110.0,4950.0,0.15,0.22,0.22,4.99,De Baarsjes - Oud-West,0.07945205479452055,327.972602739726
2326,51382300,0.63,True,Centrum-West,52.38416,4.8868,Entire home/apt,2,1,1,4,$135.00,7,1125,True,8,0,5.0,False,,67.5,945.0,0.06,0.13,0.14,4.99,Centrum-West,0.0273972602739726,103.4958904109589
2327,51383116,0.5800000000000001,False,Oud-Noord,52.40107,4.90031,Entire home/apt,4,2,2,10,$226.00,3,1125,True,0,2,4.6,False,,56.5,678.0,0.08,0.15,0.24,4.99,Oud-Noord,0.0,232.17534246575343
2328,51404069,0.44,False,Oud-Oost,52.35618,4.91198,Entire home/apt,2,1,1,4,$175.00,4,14,True,2,0,5.0,False,,87.5,700.0,0.08,0.14,0.2,4.99,Oud-Oost,0.43561643835616437,175.0
2329,51416595,0.33,False,De Baarsjes - Oud-West,52.36218,4.85641,Entire home/apt,4,2,2,13,$300.00,14,30,True,0,0,5.0,False,,75.0,4200.0,0.1,0.17,0.29,4.99,De Baarsjes - Oud-West,0.1095890410958904,300.0
2330,51446589,0.17999999999999994,False,De Pijp - Rivierenbuurt,52.3426,4.89477,Entire home/apt,2,1,1,6,$151.00,2,1125,True,0,0,5.0,False,,75.5,302.0,0.08,0.2,0.21,4.99,De Pijp - Rivierenbuurt,0.0,180.0
2331,51447904,1.0,False,Bos en Lommer,52.37869,4.85029,Entire home/apt,3,1,1,1,$98.00,3,1125,True,0,0,5.0,True,,32.67,294.0,0.06,0.14,0.15,4.99,Bos en Lommer,0.0,98.05753424657534
2332,51457335,0.5,False,De Baarsjes - Oud-West,52.36341,4.85707,Entire home/apt,4,2,2,18,$400.00,3,365,True,3,0,4.65,True,,100.0,1200.0,0.12,0.2,0.25,10.99,De Baarsjes - Oud-West,0.00821917808219178,399.17808219178085
2333,51476794,1.0,False,Westerpark,52.38236,4.86868,Entire home/apt,4,2,2,18,$350.00,3,3,True,0,0,4.85,True,,87.5,1050.0,0.09,0.16,0.22,4.99,Westerpark,0.0,350.0
2334,51477304,1.0,False,De Baarsjes - Oud-West,52.36881,4.87452,Private room,2,1,2,6,$124.00,2,30,True,12,1,3.5,True,,62.0,248.0,0.07,0.14,0.22,4.99,De Baarsjes - Oud-West,0.9770491803278688,221.65573770491804
2335,51477345,0.040000000000000036,False,De Pijp - Rivierenbuurt,52.35797,4.89625,Entire home/apt,4,2,3,10,$314.00,5,25,True,0,1,5.0,False,,78.5,1570.0,0.14,0.18,0.16,4.99,De Pijp - Rivierenbuurt,0.0,314.24657534246575
2336,51483567,0.78,False,Westerpark,52.3806,4.877605,Entire home/apt,3,2,2,9,$150.00,20,30,True,0,0,5.0,False,,50.0,3000.0,0.08,0.16,0.17,4.99,Westerpark,0.0,150.0
2337,51501124,0.5,False,Noord-West,52.4064,4.89693,Entire home/apt,3,1,1,1,$100.00,19,30,True,1,0,5.0,False,,33.33,1900.0,0.05,0.14,0.22,4.99,Noord-West,0.005479452054794521,100.0
2338,51516943,0.46,False,Westerpark,52.39024,4.88452,Entire home/apt,4,2,2,11,$267.00,4,25,True,1,0,4.75,False,,66.75,1068.0,0.09,0.08,0.22,4.99,Westerpark,0.0547945205479452,247.94520547945206
2339,51535182,0.68,True,Centrum-West,52.37038,4.87857,Private room,2,1,1,9,$197.00,2,120,True,9,9,5.0,False,,98.5,394.0,0.09,0.15,0.16,4.99,Centrum-West,0.10270270270270271,222.52972972972972
2340,51546018,1.0,False,Oud-Oost,52.35687,4.90803,Entire home/apt,2,1,1,7,$200.00,4,14,True,0,0,5.0,False,,100.0,800.0,0.09,0.2,0.28,4.99,Oud-Oost,0.0,200.0
2341,51546609,0.71,False,Bos en Lommer,52.37665,4.85712,Entire home/apt,4,2,2,16,$330.00,2,14,True,0,0,5.0,False,,82.5,660.0,0.14,0.19,0.16,4.99,Bos en Lommer,0.09090909090909091,330.0
2342,51549763,0.5499999999999999,False,Centrum-Oost,52.36937,4.91548,Entire home/apt,2,1,1,6,$175.00,3,30,True,0,0,4.86,False,,87.5,525.0,0.07,0.22,0.2,4.99,Centrum-Oost,0.0,183.76164383561644
2343,51566951,0.71,True,Centrum-West,52.38423,4.88466,Entire home/apt,2,1,1,8,$150.00,7,1125,True,1,0,4.67,False,,75.0,1050.0,0.08,0.18,0.2,4.99,Centrum-West,0.0410958904109589,99.97808219178083
2344,51572428,0.6000000000000001,False,Centrum-West,52.36912,4.88,Private room,2,1,1,2,$109.00,2,1125,True,5,1,4.65,True,,54.5,218.0,0.06,0.2,0.18,4.99,Centrum-West,1.0,143.0
2345,51581410,0.5,False,Gaasperdam - Driemond,52.29158,4.96788,Entire home/apt,2,1,1,7,$96.00,7,1125,True,0,0,5.0,False,,48.0,672.0,0.07,0.11,0.17,4.99,Gaasperdam - Driemond,0.0,93.96164383561644
2346,51602353,0.63,False,Oud-Oost,52.35256,4.91419,Entire home/apt,4,1,2,2,$100.00,6,15,True,0,0,5.0,False,,25.0,600.0,0.07,0.17,0.22,4.99,Oud-Oost,0.0027397260273972603,107.72876712328767
2347,51631137,1.0,True,Oud-Oost,52.357025,4.921543,Entire home/apt,4,2,3,16,$500.00,1,1125,True,2,0,4.5,True,,125.0,500.0,0.11,0.22,0.3,10.99,Oud-Oost,0.8596491228070176,559.6491228070175
2348,51675569,0.58,True,Centrum-West,52.37019,4.88046,Private room,2,1,1,7,$173.00,2,365,True,6,6,4.91,False,,86.5,346.0,0.07,0.24,0.2,4.99,Centrum-West,0.10270270270270271,197.8864864864865
2349,51679327,0.97,False,De Baarsjes - Oud-West,52.36295,4.87654,Entire home/apt,2,1,1,9,$250.00,3,30,True,0,0,4.63,False,,125.0,750.0,0.08,0.13,0.32,4.99,De Baarsjes - Oud-West,0.01643835616438356,270.2739726027397
2350,51700004,0.9299999999999999,True,Zuid,52.35553,4.86991,Private room,2,1,1,11,$216.00,2,365,True,5,2,4.8,True,,108.0,432.0,0.07,0.16,0.19,4.99,Zuid,0.8202247191011236,238.8426966292135
2351,51701187,0.75,False,Oud-Oost,52.35523,4.92036,Entire home/apt,4,2,2,9,$220.00,5,5,True,0,0,5.0,False,,55.0,1100.0,0.1,0.24,0.3,4.99,Oud-Oost,0.2328767123287671,220.0
2352,51709813,1.0,False,De Baarsjes - Oud-West,52.3717,4.85972,Entire home/apt,4,2,2,11,$249.00,3,21,True,0,2,5.0,False,,62.25,747.0,0.06,0.09,0.22,4.99,De Baarsjes - Oud-West,0.0,249.0027397260274
2353,51718773,0.88,False,Oostelijk Havengebied - Indische Buurt,52.363235,4.936599,Entire home/apt,2,1,1,1,$170.00,3,1125,True,0,0,5.0,False,,85.0,510.0,0.07,0.24,0.19,4.99,Oostelijk Havengebied - Indische Buurt,0.0,170.0
2354,51740560,0.6,False,De Baarsjes - Oud-West,52.36293,4.86405,Entire home/apt,2,1,1,4,$130.00,7,30,True,0,0,5.0,False,,65.0,910.0,0.09,0.13,0.18,4.99,De Baarsjes - Oud-West,0.019178082191780823,130.0
2355,51741714,1.0,True,Slotervaart,52.36952,4.83327,Private room,2,1,1,6,$92.00,4,45,True,0,1,4.9,False,,46.0,368.0,0.04,0.11,0.15,4.99,Slotervaart,0.3095890410958904,94.27123287671233
2356,51760555,0.59,False,De Baarsjes - Oud-West,52.36655,4.86362,Entire home/apt,2,1,1,6,$85.00,2,365,True,0,0,5.0,False,,42.5,170.0,0.06,0.13,0.16,4.99,De Baarsjes - Oud-West,0.0,85.0
2357,51790429,1.0,False,De Baarsjes - Oud-West,52.36196,4.86203,Entire home/apt,2,1,1,5,$177.00,2,30,True,0,0,4.88,True,,88.5,354.0,0.07,0.15,0.19,4.99,De Baarsjes - Oud-West,0.0,177.0
2358,51812668,0.5,False,Bos en Lommer,52.38013,4.8511,Entire home/apt,2,1,1,7,$145.00,4,365,True,8,0,5.0,False,,72.5,580.0,0.05,0.17,0.18,4.99,Bos en Lommer,0.0273972602739726,149.5205479452055
2359,51914508,1.0,False,Westerpark,52.38929,4.87934,Entire home/apt,2,1,2,9,$140.00,3,31,True,0,0,5.0,False,,70.0,420.0,0.07,0.07,0.17,4.99,Westerpark,0.0,140.0
2360,51918907,0.0,False,Zuid,52.34857,4.85092,Entire home/apt,2,1,2,9,$124.00,4,365,True,0,0,5.0,False,,62.0,496.0,0.06,0.15,0.13,4.99,Zuid,0.0,124.27397260273973
2361,51938910,0.75,False,Oostelijk Havengebied - Indische Buurt,52.36055,4.93504,Entire home/apt,2,1,1,6,$100.00,3,14,True,0,0,4.67,False,,50.0,300.0,0.07,0.19,0.19,4.99,Oostelijk Havengebied - Indische Buurt,0.0,100.0
2362,51942332,1.0,False,De Baarsjes - Oud-West,52.37224,4.87155,Entire home/apt,3,2,1,10,$225.00,7,365,True,3,0,5.0,False,,75.0,1575.0,0.08,0.14,0.26,4.99,De Baarsjes - Oud-West,0.2821917808219178,225.0
2363,51961765,1.0,False,De Baarsjes - Oud-West,52.37161,4.85221,Private room,3,1,2,4,$90.00,1,365,True,16,2,4.42,True,,30.0,90.0,0.06,0.13,0.15,4.99,De Baarsjes - Oud-West,0.9487179487179487,108.9423076923077
2364,51977694,0.89,False,De Baarsjes - Oud-West,52.36428,4.87391,Entire home/apt,2,1,1,11,$202.00,60,60,True,30,0,4.5,True,,101.0,12120.0,0.09,0.23,0.29,4.99,De Baarsjes - Oud-West,0.2465753424657534,188.82191780821918
2365,51984973,0.56,False,Centrum-Oost,52.36867,4.92468,Private room,2,1,1,8,$133.00,3,7,True,0,1,5.0,False,,66.5,399.0,0.07,0.23,0.18,4.99,Centrum-Oost,0.42191780821917807,133.0
2366,51993975,0.6,False,De Baarsjes - Oud-West,52.3685,4.85655,Entire home/apt,4,2,2,14,$350.00,4,365,True,0,0,5.0,False,,87.5,1400.0,0.13,0.17,0.22,4.99,De Baarsjes - Oud-West,0.0,338.4931506849315
2367,51999409,0.53,False,Centrum-Oost,52.36764,4.92267,Private room,2,1,2,7,$133.00,3,7,True,0,1,5.0,False,,66.5,399.0,0.05,0.17,0.21,4.99,Centrum-Oost,0.4547945205479452,133.01643835616437
2368,52119859,1.0,True,Westerpark,52.372997,4.870519,Entire home/apt,2,1,1,11,$200.00,3,3,True,0,1,4.92,True,,100.0,600.0,0.1,0.14,0.17,4.99,Westerpark,0.0136986301369863,200.0
2369,52120325,1.0,True,Centrum-Oost,52.360924,4.898329,Private room,2,1,1,3,$32.00,2,1125,True,0,1,4.52,True,,16.0,64.0,0.1,0.11,0.13,0.99,Centrum-Oost,0.20192307692307693,142.85576923076923
2370,52124179,0.5,False,Centrum-Oost,52.36944,4.9204,Private room,4,2,3,7,$257.00,3,7,True,0,0,5.0,False,,64.25,771.0,0.08,0.18,0.23,4.99,Centrum-Oost,0.39452054794520547,257.0
2371,52137043,0.36,False,De Baarsjes - Oud-West,52.36331,4.86467,Entire home/apt,3,1,1,1,$130.00,4,365,True,3,0,4.67,False,,43.33,520.0,0.07,0.24,0.18,4.99,De Baarsjes - Oud-West,0.049315068493150684,154.86575342465753
2372,52141403,0.77,False,Oud-Oost,52.35607,4.91955,Entire home/apt,2,1,1,10,$194.00,5,365,True,0,2,5.0,False,,97.0,970.0,0.07,0.19,0.19,4.99,Oud-Oost,0.4383561643835616,199.83835616438355
2373,52182300,0.67,False,Oostelijk Havengebied - Indische Buurt,52.36339,4.93945,Entire home/apt,2,1,1,5,$75.00,3,6,True,0,0,5.0,False,,37.5,225.0,0.06,0.13,0.15,4.99,Oostelijk Havengebied - Indische Buurt,0.0,75.0
2374,52200536,0.16,False,Centrum-West,52.38353,4.89178,Entire home/apt,2,1,1,6,$160.00,3,1125,True,0,0,5.0,False,,80.0,480.0,0.08,0.2,0.21,4.99,Centrum-West,0.0,160.0
2375,52231889,1.0,True,Geuzenveld - Slotermeer,52.3756,4.77873,Entire home/apt,4,1,2,10,$309.00,1,1125,True,0,2,4.43,True,,77.25,309.0,0.1,0.08,0.14,4.99,Geuzenveld - Slotermeer,0.0,595.0
2376,52277444,1.0,False,Noord-Oost,52.40315,4.9618,Entire home/apt,4,1,2,12,$200.00,3,365,True,11,2,5.0,True,,50.0,600.0,0.03,0.25,0.21,4.99,Noord-Oost,0.863013698630137,200.0
2377,52293145,0.94,False,Centrum-West,52.38251,4.88215,Entire home/apt,2,1,1,2,$150.00,4,8,True,0,0,5.0,True,,75.0,600.0,0.08,0.19,0.21,4.99,Centrum-West,0.0,150.0
2378,52341614,0.0,False,De Pijp - Rivierenbuurt,52.35612,4.89425,Entire home/apt,2,1,1,10,$250.00,5,365,True,0,0,5.0,False,,125.0,1250.0,0.14,0.21,0.22,4.99,De Pijp - Rivierenbuurt,0.03492063492063492,251.5873015873016
2379,52364582,1.0,True,Westerpark,52.38563,4.88134,Entire home/apt,2,1,1,9,$80.00,3,1125,True,0,0,4.93,False,,40.0,240.0,0.04,0.11,0.14,4.99,Westerpark,0.0,84.71780821917808
2380,52379595,0.7,True,Centrum-Oost,52.36713,4.91524,Private room,2,1,1,4,$104.00,3,30,True,2,7,4.96,True,,52.0,312.0,0.06,0.13,0.13,4.99,Centrum-Oost,0.1790633608815427,102.2396694214876
2381,52393761,0.33,False,De Baarsjes - Oud-West,52.36824,4.86759,Entire home/apt,2,2,1,9,$250.00,21,1125,True,0,0,5.0,False,,125.0,5250.0,0.07,0.18,0.21,4.99,De Baarsjes - Oud-West,0.13150684931506848,250.0
2382,52397920,0.53,False,Oostelijk Havengebied - Indische Buurt,52.36229,4.94239,Entire home/apt,2,1,1,9,$200.00,7,7,True,0,0,5.0,False,,100.0,1400.0,0.08,0.2,0.22,4.99,Oostelijk Havengebied - Indische Buurt,0.4246575342465753,200.0
2383,52434885,0.5900000000000001,False,Centrum-West,52.36625,4.88654,Private room,2,1,2,6,$155.00,3,15,True,6,1,5.0,False,,77.5,465.0,0.07,0.19,0.18,4.99,Centrum-West,0.8301369863013699,155.0
2384,52446842,0.020000000000000018,False,De Pijp - Rivierenbuurt,52.35523,4.89095,Entire home/apt,2,1,1,4,$250.00,7,1125,True,0,0,5.0,False,,125.0,1750.0,0.08,0.14,0.23,4.99,De Pijp - Rivierenbuurt,0.4273972602739726,250.0
2385,52481219,0.34,False,De Pijp - Rivierenbuurt,52.3453,4.89207,Entire home/apt,4,2,2,8,$200.00,3,365,True,1,2,4.75,False,,50.0,600.0,0.09,0.12,0.15,4.99,De Pijp - Rivierenbuurt,0.0410958904109589,277.9506849315068
2386,52482358,0.8,False,De Baarsjes - Oud-West,52.36781,4.85128,Entire home/apt,2,1,1,8,$159.00,4,12,True,5,1,5.0,False,,79.5,636.0,0.07,0.17,0.19,4.99,De Baarsjes - Oud-West,0.0136986301369863,151.07397260273973
2387,52530556,0.0,False,Oud-Noord,52.38134,4.91465,Entire home/apt,3,1,1,10,$135.00,5,30,True,4,1,5.0,False,,45.0,675.0,0.08,0.2,0.19,4.99,Oud-Noord,0.5808219178082191,123.61643835616438
2388,52545324,0.54,False,Westerpark,52.39088,4.87775,Entire home/apt,4,3,3,11,$149.00,1,100,True,0,1,5.0,False,,37.25,149.0,0.05,0.15,0.19,4.99,Westerpark,0.26666666666666666,195.66666666666666
2389,52564798,1.0,True,Centrum-Oost,52.36924,4.92415,Private room,4,1,2,8,$134.00,3,365,True,5,4,5.0,True,,33.5,402.0,0.05,0.12,0.14,4.99,Centrum-Oost,0.4763231197771588,142.99442896935932
2390,52575047,0.48,True,De Pijp - Rivierenbuurt,52.355644,4.89889,Private room,2,1,1,5,$175.00,3,30,True,0,5,4.91,False,,87.5,525.0,0.07,0.1,0.22,4.99,De Pijp - Rivierenbuurt,0.7123287671232876,175.09315068493152
2391,52576812,0.24,False,Bos en Lommer,52.38412,4.8482,Private room,1,1,1,2,$50.00,14,180,True,1,1,4.3100000000000005,False,,50.0,700.0,0.04,0.12,0.15,2.99,Bos en Lommer,0.1863013698630137,50.0
2392,52581242,0.75,False,Slotervaart,52.35616,4.82876,Entire home/apt,2,1,1,2,$90.00,28,30,True,0,0,5.0,False,,45.0,2520.0,0.05,0.1,0.17,4.99,Slotervaart,0.0,90.0
2393,52587724,0.7000000000000001,False,Westerpark,52.38293,4.87179,Entire home/apt,2,1,1,6,$149.00,2,7,True,1,3,5.0,False,,74.5,298.0,0.07,0.19,0.15,4.99,Westerpark,0.2684931506849315,209.4794520547945
2394,52588678,1.0,False,Noord-Oost,52.4047,4.96117,Entire home/apt,4,2,2,13,$220.00,3,365,True,12,3,4.6,True,,55.0,660.0,0.08,0.2,0.21,4.99,Noord-Oost,0.8301369863013699,220.0
2395,52598793,0.9299999999999999,False,De Pijp - Rivierenbuurt,52.357578,4.899054,Entire home/apt,2,1,1,9,$299.00,7,182,True,16,1,5.0,True,,149.5,2093.0,0.04,0.17,0.21,4.99,De Pijp - Rivierenbuurt,0.5205479452054794,317.4356164383562
2396,52630801,0.97,True,Centrum-West,52.37265,4.89006,Private room,2,1,1,8,$242.00,1,365,True,20,1,4.92,False,,121.0,242.0,0.08,0.17,0.19,4.99,Centrum-West,1.0,272.04
2397,52630965,0.96,False,Centrum-West,52.37451,4.88365,Shared room,4,1,3,19,$526.00,2,360,True,12,0,4.6,True,,131.5,1052.0,0.06,0.2,0.17,10.99,Centrum-West,0.03287671232876712,429.9917808219178
2398,52643853,0.66,False,Zuid,52.3562,4.87525,Entire home/apt,4,2,2,11,$299.00,5,1125,True,0,1,4.45,True,,74.75,1495.0,0.11,0.26,0.19,4.99,Zuid,0.0,316.65479452054797
2399,52645790,0.52,False,De Pijp - Rivierenbuurt,52.35353,4.89913,Entire home/apt,2,2,2,14,$307.00,7,12,True,4,0,5.0,False,,153.5,2149.0,0.09,0.29,0.23,4.99,De Pijp - Rivierenbuurt,0.057534246575342465,301.5753424657534
2400,52662633,0.8,False,Centrum-West,52.38389,4.8937,Entire home/apt,4,2,6,15,$260.00,14,23,True,0,0,5.0,True,,65.0,3640.0,0.08,0.18,0.18,4.99,Centrum-West,0.13424657534246576,260.0
2401,52684860,0.17000000000000004,False,Centrum-Oost,52.36474,4.88981,Entire home/apt,2,1,1,9,$320.00,3,30,True,0,0,5.0,False,,160.0,960.0,0.09,0.28,0.36,4.99,Centrum-Oost,0.1589041095890411,320.0
2402,52685673,1.0,False,Oud-Oost,52.35957,4.91201,Entire home/apt,4,2,1,18,$457.00,4,4,True,1,0,4.2700000000000005,True,,114.25,1828.0,0.08,0.21,0.28,10.99,Oud-Oost,0.0027397260273972603,479.1232876712329
2403,52687629,1.0,True,De Pijp - Rivierenbuurt,52.355656,4.898954,Private room,2,1,1,10,$175.00,3,14,True,0,7,5.0,True,,87.5,525.0,0.08,0.16,0.18,4.99,De Pijp - Rivierenbuurt,0.7561643835616438,175.19452054794522
2404,52712134,0.5399999999999999,False,Centrum-West,52.3714,4.87685,Entire home/apt,4,2,2,12,$300.00,3,365,True,0,0,5.0,False,,75.0,900.0,0.08,0.23,0.2,4.99,Centrum-West,0.0547945205479452,303.5068493150685
2405,52716821,0.79,False,De Baarsjes - Oud-West,52.37321,4.87464,Entire home/apt,2,1,1,9,$154.00,4,21,True,0,0,5.0,False,,77.0,616.0,0.07,0.13,0.24,4.99,De Baarsjes - Oud-West,0.0,154.0
2406,52728249,0.7000000000000001,False,Oud-Oost,52.3597,4.90662,Entire home/apt,3,2,2,10,$210.00,7,365,True,0,3,5.0,False,,70.0,1470.0,0.08,0.14,0.22,4.99,Oud-Oost,0.3178082191780822,212.73972602739727
2407,52747627,0.23000000000000004,False,De Pijp - Rivierenbuurt,52.35453,4.90256,Private room,1,1,1,7,$90.00,6,180,True,7,2,5.0,True,,90.0,540.0,0.04,0.15,0.16,4.99,De Pijp - Rivierenbuurt,0.3178082191780822,125.56164383561644
2408,52818992,0.4,False,Westerpark,52.390549,4.874134,Entire home/apt,2,1,1,1,$130.00,4,365,True,0,0,5.0,False,,65.0,520.0,0.07,0.17,0.16,4.99,Westerpark,0.4301369863013699,130.0
2409,52849571,0.74,False,Centrum-West,52.37322,4.88165,Entire home/apt,2,1,1,13,$346.00,3,365,True,3,2,5.0,False,,173.0,1038.0,0.11,0.27,0.17,4.99,Centrum-West,0.00821917808219178,326.986301369863
2410,52855508,0.84,True,Oud-Noord,52.383793,4.902429,Private room,4,1,1,23,$613.00,1,1125,True,16,0,4.88,True,,153.25,613.0,0.11,0.13,0.36,10.99,Oud-Noord,0.9655172413793104,535.8275862068965
2411,52873136,1.0,True,Zuid,52.361374,4.883171,Private room,2,1,1,15,$361.00,1,365,True,18,0,4.0,True,,180.5,361.0,0.07,0.22,0.18,4.99,Zuid,0.375,407.25
2412,52873231,0.9299999999999999,False,Centrum-Oost,52.36172,4.89096,Private room,1,1,1,6,$122.00,1,60,True,0,9,4.54,True,,122.0,122.0,0.07,0.16,0.15,4.99,Centrum-Oost,0.0,106.57142857142857
2413,52873591,1.0,True,Zuid,52.361374,4.883171,Private room,2,1,1,13,$398.00,1,1125,True,28,0,4.5,True,,199.0,398.0,0.1,0.14,0.27,4.99,Zuid,0.375,431.125
2414,52873660,1.0,True,Zuid,52.361374,4.883171,Private room,3,1,1,19,$495.00,1,1125,True,24,0,4.86,True,,165.0,495.0,0.1,0.3,0.25,10.99,Zuid,0.42857142857142855,478.0
2415,52874661,0.6699999999999999,True,Zuid,52.361374,4.883171,Private room,2,1,2,14,$397.00,1,1125,True,27,1,5.0,True,,198.5,397.0,0.04,0.26,0.26,4.99,Zuid,0.375,430.25
2416,52877343,1.0,False,De Pijp - Rivierenbuurt,52.34289,4.90161,Entire home/apt,2,1,1,1,$150.00,3,365,True,0,1,5.0,True,,75.0,450.0,0.06,0.16,0.22,4.99,De Pijp - Rivierenbuurt,0.4246575342465753,150.0
2417,52890371,0.88,True,Zuid,52.35392,4.86949,Private room,2,1,1,7,$213.00,2,1125,True,13,0,5.0,True,,106.5,426.0,0.09,0.2,0.21,4.99,Zuid,0.8815165876777251,236.2654028436019
2418,52894862,0.46,False,Noord-West,52.40365,4.91532,Entire home/apt,5,3,4,5,$220.00,3,365,True,0,2,4.4,False,,44.0,660.0,0.06,0.15,0.23,4.99,Noord-West,0.0,244.31506849315068
2419,52913830,1.0,False,De Baarsjes - Oud-West,52.36927212897468,4.863537901995421,Entire home/apt,2,1,1,10,$200.00,3,30,True,0,0,5.0,False,,100.0,600.0,0.07,0.2,0.26,4.99,De Baarsjes - Oud-West,0.0,200.0
2420,52927383,1.0,False,De Baarsjes - Oud-West,52.36662,4.87476,Entire home/apt,2,1,1,6,$158.00,4,1125,True,1,2,5.0,True,,79.0,632.0,0.08,0.16,0.2,4.99,De Baarsjes - Oud-West,0.6191780821917808,157.84931506849315
2421,52942756,0.73,False,Osdorp,52.35224,4.81124,Entire home/apt,4,2,2,15,$366.00,3,14,True,17,0,5.0,False,,91.5,1098.0,0.05,0.19,0.28,4.99,Osdorp,0.6821917808219178,398.13698630136986
2422,52947886,1.0,True,Noord-West,52.41131,4.88744,Private room,2,1,1,11,$126.00,1,25,True,7,0,5.0,True,,63.0,126.0,0.07,0.14,0.2,4.99,Noord-West,0.0,235.0
2423,52979602,1.0,False,De Baarsjes - Oud-West,52.362637,4.878065,Entire home/apt,4,2,2,22,$611.00,1,1125,True,0,1,4.5,True,,152.75,611.0,0.06,0.41000000000000003,0.29,10.99,De Baarsjes - Oud-West,0.017241379310344827,494.82758620689657
2424,52998803,1.0,False,De Baarsjes - Oud-West,52.362637,4.878065,Private room,4,2,3,27,$661.00,1,1125,True,4,0,4.18,True,,165.25,661.0,0.14,0.17,0.26,10.99,De Baarsjes - Oud-West,0.9396551724137931,536.4224137931035
2425,53019422,0.8300000000000001,False,Westerpark,52.37272,4.87076,Entire home/apt,2,1,1,12,$307.00,2,30,True,8,0,5.0,False,,153.5,614.0,0.13,0.21,0.24,4.99,Westerpark,0.42105263157894735,281.05263157894734
2426,53020790,0.35000000000000003,False,Bos en Lommer,52.37503,4.8604,Entire home/apt,4,2,2,8,$200.00,7,30,True,10,3,5.0,False,,50.0,1400.0,0.11,0.13,0.27,4.99,Bos en Lommer,0.0273972602739726,200.6164383561644
2427,53039659,1.0,True,Centrum-West,52.37416,4.89923,Entire home/apt,7,4,7,21,$614.00,1,365,True,0,0,4.56,True,,87.71,614.0,0.24,0.31,0.28,10.99,Centrum-West,0.8064516129032258,728.2150537634409
2428,53041583,0.8300000000000001,False,De Baarsjes - Oud-West,52.36328400120209,4.86515864265029,Entire home/apt,2,1,1,15,$266.00,3,6,True,0,2,5.0,True,,133.0,798.0,0.08,0.17,0.2,4.99,De Baarsjes - Oud-West,0.09668508287292818,250.0
2429,53049528,0.0,False,Centrum-West,52.37562,4.88085,Entire home/apt,2,1,1,9,$149.00,6,30,True,4,0,5.0,False,,74.5,894.0,0.05,0.16,0.17,4.99,Centrum-West,0.44931506849315067,149.0
2430,53073076,0.95,False,Centrum-West,52.38062,4.88465,Entire home/apt,2,1,1,4,$185.00,3,1125,True,0,0,5.0,False,,92.5,555.0,0.08,0.17,0.2,4.99,Centrum-West,0.0,202.5068493150685
2431,53077415,0.39,False,Gaasperdam - Driemond,52.29326,4.97031,Entire home/apt,2,1,1,1,$100.00,1,1125,True,5,0,5.0,False,,50.0,100.0,0.06,0.14,0.18,4.99,Gaasperdam - Driemond,0.3333333333333333,103.33333333333333
2432,53104553,0.71,False,Oostelijk Havengebied - Indische Buurt,52.36207,4.94375,Entire home/apt,2,1,1,1,$80.00,7,30,True,0,0,5.0,False,,40.0,560.0,0.06,0.1,0.16,4.99,Oostelijk Havengebied - Indische Buurt,0.06027397260273973,81.65753424657534
2433,53120910,1.0,True,Centrum-West,52.37404,4.90047,Entire home/apt,6,3,6,17,$589.00,1,365,True,3,0,3.99,True,,98.17,589.0,0.04,0.31,0.33,10.99,Centrum-West,0.8303571428571429,647.1919642857143
2434,53121415,1.0,True,Centrum-West,52.37387,4.90082,Entire home/apt,6,2,6,10,$446.00,1,365,True,4,0,4.61,True,,74.33,446.0,0.12,0.1,0.18,10.99,Centrum-West,0.8787878787878788,557.3593073593073
2435,53122889,0.46,False,De Baarsjes - Oud-West,52.3684,4.86567,Entire home/apt,2,1,1,2,$166.00,2,365,True,8,0,4.67,False,,83.0,332.0,0.08,0.21,0.16,4.99,De Baarsjes - Oud-West,0.7142857142857143,175.71428571428572
